CONFORMED-NAME	TICKER	SIC	CIK	YEAR
Huntington Auto Trust 2012-2-16	Unknown	6189	1558423	2016
Cole Office & Industrial REIT (CCIT II), Inc.-16	Unknown	6798	1572758	2016
Highpower International, Inc.-16	HPJ	3690	1368308	2016
Innovative Product Opportunities Inc.-16	Unknown	7389	1494413	2016
AMBASE CORP-16	ABCP	6512	20639	2016
Lode-Star Mining Inc.-16	Unknown	1040	1319643	2016
VANJIA CORP-16	Unknown	1531	1532383	2016
WATCHTOWER, INC.-16	Unknown	5900	1407041	2016
CAMPBELL STRATEGIC ALLOCATION FUND LP-16	Unknown	6221	910467	2016
CALERES INC-16	BWS	3140	14707	2016
Mercedes-Benz Auto Lease Trust 2015-A-16	Unknown	6189	1629789	2016
Polaris Futures Fund L.P.-16	Unknown	6221	1428040	2016
CHINA RECYCLING ENERGY CORP-16	CREG	7389	721693	2016
Millburn Multi-Markets Fund L.P.-16	Unknown	6799	1468910	2016
BIOHITECH GLOBAL, INC.-16	Unknown	8200	1590383	2016
MS Structured SATURNS Series 2007-1-16	Unknown	6189	1389936	2016
SB PARTNERS-16	Unknown	6512	87047	2016
STRUCTURED OBLIGATIONS CORP SELECT NOTES TRUST LT SER 2003-2-16	Unknown	6189	1227090	2016
UBS-Barclays Commercial Mortgage Trust 2012-C4-16	Unknown	6189	1559450	2016
Mercedes-Benz Auto Receivables Trust 2014-1-16	Unknown	6189	1612226	2016
ADVANCED DRAINAGE SYSTEMS, INC.-16	WMS	3086	1604028	2016
Great Ajax Corp.-16	AJX	6798	1614806	2016
DISCOVERY LABORATORIES INC /DE/-16	DSCO	2836	946486	2016
Hill International, Inc.-16	HIL	8711	1287808	2016
GTJ REIT, Inc.-16	Unknown	6798	1368757	2016
FOUR OAKS FINCORP INC-16	FOFN	6022	1040799	2016
Neothetics, Inc.-16	NEOT	2834	1618835	2016
Litera Group Inc-16	Unknown	7812	1648903	2016
Amplify Snack Brands, INC-16	BETR	2000	1640313	2016
Amplify Snack Brands, INC-16	BETR	2000	1640313	2016
Mercedes-Benz Auto Receivables Trust 2015-1-16	Unknown	6189	1646798	2016
SANDSTON CORP-16	SDON	6770	892832	2016
KINGOLD JEWELRY, INC.-16	AWLD	7389	1089531	2016
EPIRUS Biopharmaceuticals, Inc.-16	ZLCS	2834	1135906	2016
TRIPLE-S MANAGEMENT CORP-16	GTS	6321	1171662	2016
JRSIS HEALTH CARE Corp-16	Unknown	8060	1597892	2016
Spine Injury Solutions, Inc-16	NWMV	8060	1066764	2016
RARE ELEMENT RESOURCES LTD-16	REE	1040	1419806	2016
ProPhase Labs, Inc.-16	QGLY	2834	868278	2016
Parkview Capital Credit, Inc.-16	Unknown	0	1626899	2016
FIRST SOUTH BANCORP INC /VA/-16	FSBK	6022	1027183	2016
UBS-Barclays Commercial Mortgage Trust 2012-C2-16	Unknown	6189	1552328	2016
INFORMATION ANALYSIS INC-16	IAIC	7372	803578	2016
CAPITAL ONE MULTI ASSET EXECUTION TRUST-16	Unknown	6189	1163321	2016
CKX LANDS, INC.-16	CKX	1311	352955	2016
CKX LANDS, INC.-16	CKX	1311	352955	2016
WisdomTree Coal Fund-16	Unknown	6221	1552700	2016
INTEST CORP-16	INTT	3825	1036262	2016
MAN AHL DIVERSIFIED I LP-16	Unknown	6221	1052354	2016
ZOSANO, INC.-16	Unknown	5960	1537528	2016
World Point Terminals, LP-16	WPT	5171	1574963	2016
GLOBAL MACRO TRUST-16	Unknown	6221	1145765	2016
Renewable Energy Acquisition Corp.-16	Unknown	6770	1418302	2016
Cyclacel Pharmaceuticals, Inc.-16	CYCC	2834	1130166	2016
ID SYSTEMS INC-16	IDSY	3669	49615	2016
Asterias Biotherapeutics, Inc.-16	Unknown	2836	1572552	2016
Strategic Storage Growth Trust, Inc.-16	Unknown	6798	1575428	2016
Deep Down, Inc.-16	DPDW	3533	1110607	2016
SBT Bancorp, Inc.-16	SBTB	6022	1354174	2016
Dave & Buster's Entertainment, Inc.-16	PLAY	5812	1525769	2016
EMISPHERE TECHNOLOGIES INC-16	EMIS	2834	805326	2016
HARVEST NATURAL RESOURCES, INC.-16	HNR	1311	845289	2016
STRUCTURED OBLIGATIONS CORP LONG TERM CERTS SER 2003-5-16	Unknown	6189	1269371	2016
STRUCTURED OBLIGATIONS CORP LONG TERM CERT SER 2003 3-16	Unknown	6189	1255604	2016
Zivo Bioscience, Inc.-16	HEPI	2000	1101026	2016
Computron, Inc.-16	Unknown	7389	1622867	2016
HPC Acquisitions, Inc.-16	Unknown	6770	1435224	2016
Alta Mesa Holdings, LP-16	Unknown	1311	1518403	2016
FIRST CAPITAL INC-16	FCAP	6035	1070296	2016
Pathfinder Bancorp, Inc.-16	Unknown	6022	1609065	2016
MB Bancorp Inc-16	Unknown	6035	1617291	2016
C & C TOURS INC-16	Unknown	6770	1430319	2016
CREDITRISKMONITOR COM INC-16	CRMZ	7320	315958	2016
HEMISPHERX BIOPHARMA INC-16	HEB	2836	946644	2016
SPECTRAL CAPITAL Corp-16	FSAC	7374	1131903	2016
MVP REIT II, Inc.-16	Unknown	6798	1642985	2016
Strategic Storage Trust II, Inc.-16	Unknown	6798	1585389	2016
Select Notes Trust LT 2004-1-16	Unknown	6189	1293234	2016
Science Applications International Corp-16	SAIC	7373	1571123	2016
FLEXIBLE SOLUTIONS INTERNATIONAL INC-16	FSI	2890	1069394	2016
METABOLIX, INC.-16	MBLX	3080	1121702	2016
SOPHIRIS BIO INC.-16	SPHS	2834	1563855	2016
SIGULER GUFF SMALL BUSINESS CREDIT OPPORTUNITIES FUND, INC-16	Unknown	0	1614173	2016
PetroShare Corp.-16	Unknown	1311	1568079	2016
Sunshine Financial Inc-16	Unknown	6035	1500837	2016
Zosano Pharma Corp-16	ZSAN	2834	1587221	2016
SPHERIX INC-16	SPEX	6794	12239	2016
CareDx, Inc.-16	CDNA	8071	1217234	2016
CAMPBELL FUND TRUST-16	Unknown	6221	1043951	2016
Resource Real Estate Investors 6 LP-16	Unknown	6500	1414964	2016
MANAGED FUTURES PREMIER WARRINGTON L.P.-16	Unknown	6221	1353282	2016
G III APPAREL GROUP LTD /DE/-16	GIII	2300	821002	2016
TJX COMPANIES INC /DE/-16	TJX	5651	109198	2016
Jaguar Animal Health, Inc.-16	JAGX	2834	1585608	2016
Wilhelmina International, Inc.-16	WHLM	8742	1013706	2016
BINGHAM CANYON CORP-16	BGHM	6770	1119897	2016
ANDREA ELECTRONICS CORP-16	AND	3663	6494	2016
CDF Funding, Inc.-16	Unknown	6189	1290205	2016
MS STRUCTURED TILES SERIES 2006-1-16	Unknown	6189	1349577	2016
NESTOR PARTNERS-16	Unknown	6221	888471	2016
Avenue Financial Holdings, Inc.-16	Unknown	6022	1616297	2016
LOWES COMPANIES INC-16	LOW	5211	60667	2016
STRUCTURED OBLIGATIONS CORP SELECT NOTES TRUST LT SER 2003-1-16	Unknown	6189	1223444	2016
ATLANTIC AMERICAN CORP-16	AAME	6311	8177	2016
Mercedes-Benz Auto Lease Trust 2015-B-16	Unknown	6189	1653426	2016
RAVEN INDUSTRIES INC-16	RAVN	3081	82166	2016
SYNIVERSE HOLDINGS INC-16	SVR	4899	1169264	2016
Diadexus, Inc.-16	DDXS	2834	1036968	2016
COLE REAL ESTATE INCOME STRATEGY (DAILY NAV), INC.-16	Unknown	6798	1498542	2016
WIRELESS TELECOM GROUP INC-16	WTT	3825	878828	2016
Terra Tech Corp.-16	TRTC	3510	1451512	2016
NANOPHASE TECHNOLOGIES Corp-16	NANX	3390	883107	2016
Alpine 4 Technologies Ltd.-16	Unknown	3669	1606698	2016
Oro East Mining, Inc.-16	Unknown	6770	1430174	2016
CABCO TRUST FOR J.C. PENNEY DEBENTURES-16	Unknown	6189	1269980	2016
MILLS MUSIC TRUST-16	Unknown	6794	66496	2016
Fifth Third Holdings Funding, LLC-16	Unknown	6189	1405332	2016
Youngevity International, Inc.-16	JCOF	5961	1569329	2016
HEALTH DISCOVERY CORP-16	HDVY	6794	1141788	2016
Sequoia Mortgage Trust 2012-5-16	Unknown	6189	1558904	2016
root9B Technologies, Inc.-16	PIMO	8742	1272550	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Galaxy Gaming, Inc.-16	GLXZ	7900	13156	2016
J. Alexander's Holdings, Inc.-16	JAX	5812	1617227	2016
Echo Therapeutics, Inc.-16	ECTE	3845	1031927	2016
OMNICOMM SYSTEMS INC-16	OMCM	7389	1034592	2016
SALISBURY BANCORP INC-16	SAL	6035	1060219	2016
Immudyne, Inc.-16	Unknown	2833	948320	2016
Restoration Hardware Holdings Inc-16	RH	5712	1528849	2016
Accurexa Inc.-16	Unknown	3845	1562107	2016
IMMUNE PHARMACEUTICALS INC-16	EPCTD	2834	1208261	2016
SLM Student Loan Trust 2011-3-16	Unknown	6189	1510874	2016
Orbital Tracking Corp.-16	SILV	4813	1058307	2016
Citigroup Commercial Mortgage Trust 2015-GC33-16	Unknown	6189	1651588	2016
YOU ON DEMAND HOLDINGS, INC.-16	YOD	4841	837852	2016
TILLY'S, INC.-16	TLYS	5600	1524025	2016
WESTERN CAPITAL RESOURCES, INC.-16	URON	6141	1363958	2016
ULURU Inc.-16	OXFV	2834	1168220	2016
U.S. NeuroSurgical Holdings, Inc.-16	USNU	8093	1089815	2016
SLM Student Loan Trust 2014-2-16	Unknown	6189	1599033	2016
Morgan Stanley Bank of America Merrill Lynch Trust 2014-C18-16	Unknown	6189	1617760	2016
Reign Sapphire Corp-16	Unknown	5944	1642159	2016
BioRestorative Therapies, Inc.-16	SCLZ	8090	1505497	2016
Sound Financial Bancorp, Inc.-16	SFBC	6035	1541119	2016
Navient Student Loan Trust 2015-3-16	Unknown	6189	1641623	2016
STRATS SM TRUST FOR WAL-MART STORES, INC. SECURITIES, SERIES 2005-4-16	Unknown	6189	1340909	2016
TAITRON COMPONENTS INC-16	TAIT	5065	942126	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Navient Student Loan Trust 2015-1-16	Unknown	6189	1633023	2016
California Republic Auto Receivables Trust 2014-3-16	Unknown	6189	1616280	2016
PROTEOSTASIS THERAPEUTICS, INC.-16	Unknown	2834	1445283	2016
Propell Technologies Group, Inc.-16	PROP	1382	1434110	2016
TRANSATLANTIC PETROLEUM LTD.-16	TAT	1382	1092289	2016
AmpliPhi Biosciences Corp-16	TGEN	2836	921114	2016
Wolverine Bancorp, Inc.-16	WBKC	6036	1500836	2016
Navient Student Loan Trust 2014-2-16	Unknown	6189	1613762	2016
Fifth Third Holdings Funding, LLC-16	Unknown	6189	1405332	2016
CHINA PHARMA HOLDINGS, INC.-16	TSET	2834	1106644	2016
ROKWADER, INC.-16	Unknown	7900	1322952	2016
Harvard Apparatus Regenerative Technology, Inc.-16	HART	3841	1563665	2016
ROYAL HAWAIIAN ORCHARDS, L.P.-16	NNUTU	100	792161	2016
INNOVATIVE FOOD HOLDINGS INC-16	IVFH	5141	312257	2016
California Republic Auto Receivables Trust 2015-1-16	Unknown	6189	1633933	2016
OCEAN BIO CHEM INC-16	OBCI	2842	350737	2016
Mewbourne Energy Partners 10-A, L.P.-16	Unknown	1381	1491262	2016
EYEGATE PHARMACEUTICALS INC-16	Unknown	2834	1372514	2016
Celsion CORP-16	CLSN	2834	749647	2016
MINES MANAGEMENT INC-16	MGN	1000	66649	2016
ELEPHANT TALK COMMUNICATIONS CORP-16	ETAK	7373	1084384	2016
ECHELON CORP-16	ELON	3576	31347	2016
FIRST NATIONAL FUNDING LLC-16	Unknown	6189	1171040	2016
Sequoia Mortgage Trust 2012-4-16	Unknown	6189	1554730	2016
ALCO, INC.-16	Unknown	6331	734543	2016
WORLD FINANCIAL NETWORK CREDIT CARD MASTER NOTE TRUST-16	Unknown	6189	1282663	2016
Yuma Energy, Inc.-16	PDO	1311	81318	2016
STRATS (SM) Trust for Ambac Financial Group, Inc. Securities, Series 2007-1-16	Unknown	6189	1405198	2016
NanoVibronix, Inc.-16	Unknown	3842	1326706	2016
FOREVERGREEN WORLDWIDE CORP-16	FVRG	2090	1091983	2016
Wave Life Sciences Ltd.-16	Unknown	2834	1631574	2016
CASTLE GROUP INC-16	Unknown	7011	918543	2016
HAWTHORN BANCSHARES, INC.-16	EXJF	6021	893847	2016
ATEL CAPITAL EQUIPMENT FUND VIII LLC-16	Unknown	7359	1069152	2016
California Republic Auto Receivables Trust 2013-2-16	Unknown	6189	1591602	2016
ATEL 12, LLC-16	Unknown	7359	1394922	2016
eWELLNESS HEALTHCARE Corp-16	Unknown	8082	1550020	2016
CORPORATE BOND BACKED CERT TR SER 1998-NSC 1-16	Unknown	6189	1059378	2016
SharpSpring, Inc.-16	SMTP	7331	1506439	2016
SLM Student Loan Trust 2013-5-16	Unknown	6189	1584747	2016
Embassy Bancorp, Inc.-16	EMYB	6022	1449794	2016
MEWBOURNE ENERGY PARTNERS 03-A LP-16	Unknown	1311	1170797	2016
XBiotech Inc.-16	XBIT	2834	1626878	2016
Global Boatworks Holdings, Inc.-16	Unknown	3730	1647705	2016
LEHMAN ABS CORP BACKED TRUST CERTS SER 2001-8-16	Unknown	6189	1266832	2016
CORPORATE BOND BACKED CERT TR SER 1998-CAT 1-16	Unknown	6189	1059376	2016
Village Bank & Trust Financial Corp.-16	VBFC	6022	1290476	2016
Omnitek Engineering Corp-16	OMTK	3714	1404804	2016
FIRST RATE STAFFING Corp-16	Unknown	7363	1522215	2016
NF Energy Saving Corp-16	NFEC	3490	1213660	2016
California Republic Auto Receivables Trust 2014-4-16	Unknown	6189	1626937	2016
Equinox Frontier Balanced Fund-16	Unknown	6211	1389122	2016
Cyberspace Vita, Inc.-16	CYBV	5400	1381240	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Resource Real Estate Opportunity REIT II, Inc.-16	Unknown	6798	1559484	2016
Sequoia Mortgage Trust 2012-2-16	Unknown	6189	1545416	2016
COPsync, Inc.-16	COYN	3576	1383154	2016
STRATS Trust For News Corp. Securities, Series 2006-4-16	Unknown	6189	1373206	2016
CANTERBURY PARK HOLDING CORP-16	ECP	7948	926761	2016
Sequoia Mortgage Trust 2013-3-16	Unknown	6189	1567958	2016
FLUOROPHARMA MEDICAL, INC.-16	FPMI	2835	1402785	2016
HIGHLANDS BANKSHARES INC /VA/-16	Unknown	6022	1008579	2016
UNITED STATES ANTIMONY CORP-16	UAMY	3330	101538	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
CATASYS, INC.-16	HYTM	8090	1136174	2016
Net Element, Inc.-16	NETE	7374	1499961	2016
California Republic Auto Receivables Trust 2014-1-16	Unknown	6189	1602481	2016
Sleepaid Holding Co.-16	Unknown	5020	1643319	2016
MassRoots, Inc.-16	Unknown	7370	1589149	2016
ARGOS THERAPEUTICS INC-16	ARGS	2834	1105533	2016
STRATS(SM) TRUST FOR DOMINION RESOURCES, INC. SECURITIES, SERIES 2005-6-16	Unknown	6189	1343491	2016
CAS MEDICAL SYSTEMS INC-16	CASM	3841	764579	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Citigroup Commercial Mortgage Trust 2012-GC8-16	Unknown	6189	1556811	2016
Citigroup Commercial Mortgage Trust 2012-GC8-16	Unknown	6189	1556811	2016
NETWORK 1 TECHNOLOGIES INC-16	NTIP	7372	1065078	2016
Wadena Corp.-16	Unknown	8082	1652958	2016
IRIS BIOTECHNOLOGIES INC-16	IRSB	3841	1396238	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Sequoia Mortgage Trust 2012-1-16	Unknown	6189	1536694	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
ATEL 16, LLC-16	Unknown	7359	1575048	2016
Indoor Harvest Corp-16	Unknown	3590	1572565	2016
QUOTEMEDIA INC-16	QMCI	7389	1101433	2016
Citigroup Commercial Mortgage Trust 2015-GC31-16	Unknown	6189	1643661	2016
SLM Student Loan Trust 2011-1-16	Unknown	6189	1510872	2016
Fifth Third Holdings Funding, LLC-16	Unknown	6189	1405332	2016
Central Federal Bancshares, Inc-16	Unknown	6035	1651987	2016
Be Active Holdings, Inc.-16	Unknown	2024	1514514	2016
STRATS(SM) Trust For Goldman Sachs Capital I Securities, Series 2005-1-16	Unknown	6189	1328989	2016
Navient Student Loan Trust 2014-7-16	Unknown	6189	1613767	2016
SLM Student Loan Trust 2013-3-16	Unknown	6189	1575098	2016
ROGERS INTERNATIONAL RAW MATERIALS FUND LP-16	Unknown	6221	1118384	2016
FlatWorld Acquisition Corp.-16	Unknown	6770	1499573	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
ODYSSEY MARINE EXPLORATION INC-16	OMEX	4400	798528	2016
SilverSun Technologies, Inc.-16	TYRIA	7389	1236275	2016
COLE CREDIT PROPERTY TRUST IV, INC.-16	Unknown	6798	1498547	2016
TSS, Inc.-16	TSSI	8742	1320760	2016
SPAR GROUP INC-16	SGRP	7389	1004989	2016
VASOMEDICAL, INC-16	VASO	3845	839087	2016
FIRST BANCSHARES INC /MS/-16	FBMS	6021	947559	2016
Sequoia Mortgage Trust 2013-6-16	Unknown	6189	1574593	2016
PROTEO INC-16	PTEO	2834	1063104	2016
MEWBOURNE ENERGY PARTNERS 09-A, L.P.-16	Unknown	1311	1462103	2016
Mewbourne Energy Partners 07-A, L.P.-16	Unknown	1311	1353748	2016
Editas Medicine, Inc.-16	Unknown	2836	1650664	2016
Cincinnati Bancorp-16	Unknown	6035	1635484	2016
SADDLEBROOK RESORTS INC-16	Unknown	6500	313151	2016
SYNALLOY CORP-16	SYNL	3317	95953	2016
McGraw-Hill Global Education Intermediate Holdings, LLC-16	Unknown	2731	1585002	2016
Marina Biotech, Inc.-16	NSTK	2834	737207	2016
Riverview Financial Corp-16	Unknown	6021	1590799	2016
Altegris Winton Futures Fund, L.P.-16	Unknown	6221	1198415	2016
HERCULES OFFSHORE, INC.-16	HERO	1381	1330849	2016
CADUS CORP-16	KDUS	6500	911148	2016
Carbylan Therapeutics, Inc.-16	Unknown	2834	1348911	2016
Navient Student Loan Trust 2014-8-16	Unknown	6189	1623518	2016
INNOVUS PHARMACEUTICALS, INC.-16	INNV	2834	1411879	2016
SORL Auto Parts Inc-16	SAUP	3714	714284	2016
SORL Auto Parts Inc-16	SAUP	3714	714284	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Citigroup Commercial Mortgage Trust 2015-GC35-16	Unknown	6189	1657325	2016
ASTEA INTERNATIONAL INC-16	ATEA	7372	945989	2016
Modern Round Entertainment Corp-16	Unknown	5810	1609319	2016
PROVECTUS BIOPHARMACEUTICALS, INC.-16	PVCT	2834	315545	2016
Envision Solar International, Inc.-16	EVSI	3674	1398805	2016
AEI INCOME & GROWTH FUND 25 LLC-16	Unknown	6500	1185198	2016
Triton Pacific Investment Corporation, Inc.-16	Unknown	0	1521945	2016
STRATS SM TRUST FOR U S CELL CORP SEC SERIES 2004 6-16	Unknown	6189	1286405	2016
3DICON CORP-16	TDCP	3669	1375195	2016
China Network Media, Inc.-16	Unknown	7374	1440760	2016
HOLLOMAN ENERGY CORP-16	ENEC	1311	1324736	2016
Freeze Tag, Inc.-16	Unknown	7372	1485074	2016
SYPRIS SOLUTIONS INC-16	SYPR	3823	864240	2016
KATY INDUSTRIES INC-16	KT	3559	54681	2016
SHENGDATECH LIQUIDATING TRUST-16	Unknown	2860	1575574	2016
MJ Holdings, Inc.-16	Unknown	7389	1456857	2016
AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP-16	Unknown	6500	894245	2016
SLM Student Loan Trust 2010-1-16	Unknown	6189	1482912	2016
ARADIGM CORP-16	ARDM	3845	1013238	2016
SLM Student Loan Trust 2012-7-16	Unknown	6189	1559856	2016
Sequoia Mortgage Trust 2013-2-16	Unknown	6189	1564968	2016
FSP GALLERIA NORTH CORP-16	Unknown	6798	1310157	2016
ATEL Growth Capital Fund 8, LLC-16	Unknown	7359	1537069	2016
Matinas BioPharma Holdings, Inc.-16	Unknown	2834	1582554	2016
Capstone Therapeutics Corp.-16	CAPS	2834	887151	2016
Fifth Third Holdings Funding, LLC-16	Unknown	6189	1405332	2016
SLM Student Loan Trust 2013-6-16	Unknown	6189	1589224	2016
ATEL 15, LLC-16	Unknown	7359	1519117	2016
AEI Income & Growth Fund 26 LLC-16	Unknown	6500	1326321	2016
FIELDPOINT PETROLEUM CORP-16	FPP	1311	316736	2016
Nexus Enterprise Solutions, Inc.-16	NXES	7389	1561781	2016
CTI INDUSTRIES CORP-16	CTIB	3060	1042187	2016
SLM Student Loan Trust 2012-1-16	Unknown	6189	1536720	2016
Citigroup Commercial Mortgage Trust 2015-GC29-16	Unknown	6189	1636708	2016
California Republic Auto Receivables Trust 2015-3-16	Unknown	6189	1650526	2016
SPECIAL DIVERSIFIED OPPORTUNITIES INC.-16	SDOI	2890	911649	2016
CHINA AUTOMOTIVE SYSTEMS INC-16	CAAS	3714	1157762	2016
International Stem Cell CORP-16	ISCO	2834	1355790	2016
SMARTFINANCIAL INC.-16	CSBQ	6021	1038773	2016
AMERICAN BIO MEDICA CORP-16	ABMC	2834	896747	2016
SLC Student Loan Trust 2010-1-16	Unknown	6189	1493611	2016
REFLECT SCIENTIFIC INC-16	RSCF	3821	1103090	2016
SLM Student Loan Trust 2011-2-16	Unknown	6189	1510873	2016
Moody National REIT II, Inc.-16	Unknown	6798	1615222	2016
ATEL CAPITAL EQUIPMENT FUND X LLC-16	Unknown	7359	1186258	2016
American CareSource Holdings, Inc.-16	ANCI	8090	1316645	2016
AMERICAN SHARED HOSPITAL SERVICES-16	AMS	8071	744825	2016
Max Sound Corp-16	MAXD	7374	1353499	2016
Madison Technologies Inc.-16	MDEX	1400	1318268	2016
New Bancorp, Inc.-16	Unknown	6035	1644482	2016
ABEONA THERAPEUTICS INC.-16	ACCP	2834	318306	2016
FSP 50 South Tenth Street Corp-16	Unknown	6798	1379075	2016
Midstates Petroleum Company, Inc.-16	MPO	1311	1533924	2016
Sequoia Mortgage Trust 2010-H1-16	Unknown	6189	1490028	2016
GROW SOLUTIONS HOLDINGS, INC.-16	LTVL	8742	1104265	2016
Provident Bancorp, Inc.-16	Unknown	6035	1635840	2016
Vestin Realty Mortgage II, Inc-16	VRTB	6798	1327603	2016
LIVING 3D HOLDINGS, INC.-16	Unknown	3674	93205	2016
AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP-16	Unknown	6500	931755	2016
Altegris QIM Futures Fund, L.P.-16	Unknown	6221	1469317	2016
Citigroup Commercial Mortgage Trust 2013-GC15-16	Unknown	6189	1585673	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Sysorex Global-16	SYRX	7371	1529113	2016
MECHANICAL TECHNOLOGY INC-16	MKTY	3829	64463	2016
Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16-16	Unknown	6189	1606442	2016
Bio-En Holdings Corp.-16	TBD	2050	1568139	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
Bio-AMD Inc.-16	MLBU	1000	1370030	2016
TIDELANDS ROYALTY TRUST B-16	Unknown	6792	276077	2016
Green Planet Bio Engineering Co. Ltd.-16	Unknown	2836	1392449	2016
Eiger BioPharmaceuticals, Inc.-16	CLDN	2836	1305253	2016
Fogo de Chao, Inc.-16	FOGO	5812	1627487	2016
TYME TECHNOLOGIES, INC.-16	Unknown	2834	1537917	2016
Cardinal Energy Group, Inc.-16	CEGX	1382	1408351	2016
Oak Valley Bancorp-16	OVLY	6022	1431567	2016
SLM Student Loan Trust 2013-1-16	Unknown	6189	1565531	2016
3PEA INTERNATIONAL, INC.-16	TPNL	7389	1496443	2016
VESTIN FUND III LLC-16	Unknown	6531	1230634	2016
VESTIN FUND III LLC-16	Unknown	6531	1230634	2016
China United Insurance Service, Inc.-16	Unknown	6311	1512927	2016
Net Medical Xpress Solutions, Inc.-16	NMXS	7372	1101865	2016
Galenfeha, Inc.-16	Unknown	8711	1574676	2016
Sequoia Mortgage Trust 2012-6-16	Unknown	6189	1561167	2016
AEI INCOME & GROWTH FUND 24 LLC-16	Unknown	6500	1130758	2016
TEL OFFSHORE TRUST-16	TELOZ	6792	97148	2016
SPLUNK INC-16	SPLK	7372	1353283	2016
SLM Student Loan Trust 2013-2-16	Unknown	6189	1572987	2016
ChinAmerica Andy Movie Entertainment Media Co.-16	CAME	7380	1543605	2016
Corporate Backed Callable Trust Certificates, J.C. Penny Debenture-Backed Series 2006-1 Trust-16	Unknown	6189	1379404	2016
GOODRICH PETROLEUM CORP-16	GDP	1311	943861	2016
INTEGRATED SURGICAL SYSTEMS INC-16	ISSM	3841	894871	2016
RealSource Residential, Inc-16	UPBS	6798	1174891	2016
ELRAY RESOURCES, INC.-16	Unknown	7372	1402371	2016
PURADYN FILTER TECHNOLOGIES INC-16	PFTI	3714	1019787	2016
SCOTTS LIQUID GOLD INC-16	SLGD	2844	88000	2016
PREMIER BIOMEDICAL INC-16	Unknown	2836	1515740	2016
COMMONWEALTH INCOME & GROWTH FUND IV-16	Unknown	7350	1141615	2016
Redwood Mortgage Investors IX-16	Unknown	6500	1448038	2016
EMPIRE PETROLEUM CORP-16	EMPR	1311	887396	2016
Vapetek Inc.-16	Unknown	6770	1580485	2016
MULTIMEDIA PLATFORMS INC.-16	PFVR	7372	1424328	2016
STRATS SM TRUST FOR Goldman Sachs Cap I SEC SERIES 2005-3-16	Unknown	6189	1339920	2016
TABLE TRAC INC-16	TBTC	7990	1090396	2016
Bergio International, Inc.-16	BRGO	3910	1431074	2016
MESA ROYALTY TRUST/TX-16	MTR	6792	313364	2016
Ottawa Savings Bancorp, Inc.-16	OTTW	6035	1321070	2016
STRATS(SM) Trust for Procter & Gamble Securities, Series 2006-1-16	Unknown	6189	1353226	2016
RedStone Literary Agents, Inc.-16	Unknown	7389	1515139	2016
Propel Media, Inc.-16	Unknown	7374	1622822	2016
California Republic Auto Receivables Trust 2014-2-16	Unknown	6189	1608041	2016
Yew Bio-Pharm Group, Inc.-16	Unknown	100	1548240	2016
Poage Bankshares, Inc.-16	PBSK	6035	1511071	2016
CenterPoint Energy Transition Bond Co IV, LLC-16	Unknown	6189	1533840	2016
LEHMAN ABS CORP BCKD TR CRTS TOYS R US DB BCK SE 01-31-16	Unknown	6189	1267753	2016
Modsys International Ltd-16	BPHX	7371	1029581	2016
Mirna Therapeutics, Inc.-16	Unknown	2834	1527599	2016
COOL TECHNOLOGIES, INC.-16	WARM	8200	1399352	2016
SANTANDER DRIVE AUTO RECEIVABLES LLC-16	Unknown	6189	1383094	2016
ORAGENICS INC-16	ONI	2834	1174940	2016
ATOSSA GENETICS INC-16	ATOS	3841	1488039	2016
VYCOR MEDICAL INC-16	VYCO	3841	1424768	2016
Navient Student Loan Trust 2014-3-16	Unknown	6189	1613763	2016
Gyrodyne, LLC-16	Unknown	6512	1589061	2016
FIRST NATIONAL CORP /VA/-16	FXNC	6022	719402	2016
NOCOPI TECHNOLOGIES INC/MD/-16	NNUP	3944	888981	2016
MIKROS SYSTEMS CORP-16	MKRS	3829	317340	2016
